,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
1541,Real Betis Balompié,LaLiga,Spain,Abde Ezzalzouli,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,Left Winger,22,Morocco,22,22,5,1060
1542,Real Betis Balompié,LaLiga,Spain,Assane Diao,https://www.transfermarkt.com/assane-diao/profil/spieler/1061282,Left Winger,18,Spain,21,18,4,1031
1543,Real Betis Balompié,LaLiga,Spain,Luiz Henrique,https://www.transfermarkt.com/luiz-henrique/profil/spieler/800175,Right Winger,22,Brazil,19,17,1,686
1544,Real Betis Balompié,LaLiga,Spain,Borja Iglesias,https://www.transfermarkt.com/borja-iglesias/profil/spieler/278359,Centre-Forward,30,Spain,24,16,2,768
1545,Real Betis Balompié,LaLiga,Spain,Ayoze Pérez,https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968,Left Winger,30,Spain,24,23,6,1643
1546,Real Betis Balompié,LaLiga,Spain,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,Centre-Forward,32,Brazil,23,22,10,1165
1547,Real Betis Balompié,LaLiga,Spain,Aitor Ruibal,https://www.transfermarkt.com/aitor-ruibal/profil/spieler/378139,Right Winger,27,Spain,24,17,2,1036
1548,Real Betis Balompié,LaLiga,Spain,Juan Cruz,https://www.transfermarkt.com/juan-cruz/profil/spieler/585700,Right Winger,23,Spain,17,6,0,121
1549,Villarreal CF,LaLiga,Spain,Filip Jörgensen,https://www.transfermarkt.com/filip-jorgensen/profil/spieler/585323,Goalkeeper,21,Denmark,26,18,0,1620
1550,Villarreal CF,LaLiga,Spain,Iker Álvarez,https://www.transfermarkt.com/iker-alvarez/profil/spieler/547248,Goalkeeper,22,Andorra,3,0,0,0
1551,Villarreal CF,LaLiga,Spain,Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,Goalkeeper,41,Spain,26,8,0,750
1552,Villarreal CF,LaLiga,Spain,Juan Foyth,https://www.transfermarkt.com/juan-foyth/profil/spieler/480763,Right-Back,25,Argentina,17,16,1,1319
1553,Villarreal CF,LaLiga,Spain,Alfonso Pedraza,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,Left-Back,27,Spain,18,18,1,1108
1554,Villarreal CF,LaLiga,Spain,Jorge Cuenca,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,Centre-Back,24,Spain,23,17,1,1284
1555,Villarreal CF,LaLiga,Spain,Matteo Gabbia,https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167,Centre-Back,24,Italy,22,13,0,973
1556,Villarreal CF,LaLiga,Spain,Raúl Albiol,https://www.transfermarkt.com/raul-albiol/profil/spieler/15452,Centre-Back,38,Spain,26,20,0,1447
1557,Villarreal CF,LaLiga,Spain,Alberto Moreno,https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917,Left-Back,31,Spain,19,16,0,904
1558,Villarreal CF,LaLiga,Spain,Aïssa Mandi,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,Centre-Back,32,Algeria,19,13,1,1005
1559,Villarreal CF,LaLiga,Spain,Adrià Altimira,https://www.transfermarkt.com/adria-altimira/profil/spieler/466807,Right-Back,22,Spain,20,15,0,1090
1560,Villarreal CF,LaLiga,Spain,Carlos Romero,https://www.transfermarkt.com/carlos-romero/profil/spieler/709372,Left-Back,22,Spain,12,7,0,282
1561,Villarreal CF,LaLiga,Spain,Kiko Femenía,https://www.transfermarkt.com/kiko-femenia/profil/spieler/76467,Right-Back,32,Spain,26,10,0,511
1562,Villarreal CF,LaLiga,Spain,Antonio Espigares,https://www.transfermarkt.com/antonio-espigares/profil/spieler/886047,Centre-Back,19,Spain,3,0,0,0
1563,Villarreal CF,LaLiga,Spain,Abraham del Moral,https://www.transfermarkt.com/abraham-del-moral/profil/spieler/635344,Centre-Back,22,Spain,2,0,0,0
1564,Villarreal CF,LaLiga,Spain,Álex Baena,https://www.transfermarkt.com/alex-baena/profil/spieler/548111,Left Midfield,22,Spain,24,24,4,1584
1565,Villarreal CF,LaLiga,Spain,Santi Comesaña,https://www.transfermarkt.com/santi-comesana/profil/spieler/380598,Central Midfield,27,Spain,23,18,1,896
1566,Villarreal CF,LaLiga,Spain,Dani Parejo,https://www.transfermarkt.com/dani-parejo/profil/spieler/59561,Central Midfield,34,Spain,25,23,3,1931
1567,Villarreal CF,LaLiga,Spain,Ramón Terrats,https://www.transfermarkt.com/ramon-terrats/profil/spieler/783396,Defensive Midfield,23,Spain,24,17,0,728
1568,Villarreal CF,LaLiga,Spain,Manu Trigueros,https://www.transfermarkt.com/manu-trigueros/profil/spieler/188854,Central Midfield,32,Spain,25,13,3,666
1569,Villarreal CF,LaLiga,Spain,Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,Defensive Midfield,35,France,25,23,0,1500
1570,Villarreal CF,LaLiga,Spain,Francis Coquelin,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,Defensive Midfield,32,France,3,3,0,56
1571,Villarreal CF,LaLiga,Spain,Denis Suárez,https://www.transfermarkt.com/denis-suarez/profil/spieler/165007,Attacking Midfield,29,Spain,7,5,0,160
1572,Villarreal CF,LaLiga,Spain,Dani Requena,https://www.transfermarkt.com/dani-requena/profil/spieler/945709,Central Midfield,19,Spain,1,0,0,0
1573,Villarreal CF,LaLiga,Spain,Yéremy Pino,https://www.transfermarkt.com/yeremy-pino/profil/spieler/568157,Right Winger,21,Spain,11,10,0,621
1574,Villarreal CF,LaLiga,Spain,Gerard Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,Centre-Forward,31,Spain,20,20,9,1348
1575,Villarreal CF,LaLiga,Spain,Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,Centre-Forward,28,Norway,20,20,8,1406
1576,Villarreal CF,LaLiga,Spain,Ben Brereton Díaz,https://www.transfermarkt.com/ben-brereton-diaz/profil/spieler/426192,Left Winger,24,Chile,25,19,0,543
1577,Villarreal CF,LaLiga,Spain,Ilias Akhomach,https://www.transfermarkt.com/ilias-akhomach/profil/spieler/709969,Right Winger,19,Morocco,25,20,1,964
1578,Villarreal CF,LaLiga,Spain,José Luis Morales,https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,Centre-Forward,36,Spain,26,20,8,1044
1579,Villarreal CF,LaLiga,Spain,Diego Collado,https://www.transfermarkt.com/diego-collado/profil/spieler/566965,Left Winger,22,Spain,1,1,0,27
1580,Villarreal CF,LaLiga,Spain,Jorge Pascual,https://www.transfermarkt.com/jorge-pascual/profil/spieler/669511,Centre-Forward,20,Spain,7,5,1,138
1581,Sevilla FC,LaLiga,Spain,Bono,https://www.transfermarkt.com/bono/profil/spieler/207834,Goalkeeper,32,Morocco,2,2,0,180
1582,Sevilla FC,LaLiga,Spain,Marko Dmitrovic,https://www.transfermarkt.com/marko-dmitrovic/profil/spieler/94308,Goalkeeper,31,Serbia,25,15,0,1350
1583,Sevilla FC,LaLiga,Spain,Ørjan Nyland,https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517,Goalkeeper,33,Norway,14,10,0,900
1584,Sevilla FC,LaLiga,Spain,Alberto Flores,https://www.transfermarkt.com/alberto-flores/profil/spieler/766552,Goalkeeper,20,Spain,15,0,0,0
1585,Sevilla FC,LaLiga,Spain,Matías Árbol,https://www.transfermarkt.com/matias-arbol/profil/spieler/767255,Goalkeeper,21,Spain,8,0,0,0
1586,Sevilla FC,LaLiga,Spain,Rafael Romero,https://www.transfermarkt.com/rafael-romero/profil/spieler/833884,Goalkeeper,20,Spain,3,0,0,0
1587,Sevilla FC,LaLiga,Spain,Gonzalo Montiel,https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733,Right-Back,26,Argentina,2,1,0,7
1588,Sevilla FC,LaLiga,Spain,Loïc Badé,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,Centre-Back,23,France,18,15,0,1134
1589,Sevilla FC,LaLiga,Spain,Juanlu Sánchez,https://www.transfermarkt.com/juanlu-sanchez/profil/spieler/676042,Right-Back,20,Spain,27,20,0,1227
1590,Sevilla FC,LaLiga,Spain,Adrià Pedrosa,https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418,Left-Back,25,Spain,27,22,2,1557
1591,Sevilla FC,LaLiga,Spain,Marcos Acuña,https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410,Left-Back,32,Argentina,14,12,0,743
1592,Sevilla FC,LaLiga,Spain,Tanguy Nianzou,https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996,Centre-Back,21,France,10,5,0,210
1593,Sevilla FC,LaLiga,Spain,Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,Centre-Back,27,Brazil,5,1,0,3
1594,Sevilla FC,LaLiga,Spain,Sergio Ramos,https://www.transfermarkt.com/sergio-ramos/profil/spieler/25557,Centre-Back,37,Spain,18,15,4,1321
1595,Sevilla FC,LaLiga,Spain,Nemanja Gudelj,https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294,Centre-Back,32,Serbia,25,23,3,1993
1596,Sevilla FC,LaLiga,Spain,Federico Gattoni,https://www.transfermarkt.com/federico-gattoni/profil/spieler/660735,Centre-Back,24,Argentina,23,4,1,125
1597,Sevilla FC,LaLiga,Spain,Jesús Navas,https://www.transfermarkt.com/jesus-navas/profil/spieler/15956,Right-Back,38,Spain,19,16,0,1093
1598,Sevilla FC,LaLiga,Spain,Kike Salas,https://www.transfermarkt.com/kike-salas/profil/spieler/766583,Centre-Back,21,Spain,22,12,2,701
1599,Sevilla FC,LaLiga,Spain,Diego Hormigo,https://www.transfermarkt.com/diego-hormigo/profil/spieler/767229,Left-Back,20,Spain,1,0,0,0
1600,Sevilla FC,LaLiga,Spain,Darío Benavides,https://www.transfermarkt.com/dario-benavides/profil/spieler/711626,Right-Back,20,Spain,8,2,0,100
1601,Sevilla FC,LaLiga,Spain,Djibril Sow,https://www.transfermarkt.com/djibril-sow/profil/spieler/212723,Central Midfield,26,Switzerland,24,20,1,1285
1602,Sevilla FC,LaLiga,Spain,Boubakary Soumaré,https://www.transfermarkt.com/boubakary-soumare/profil/spieler/344605,Defensive Midfield,24,France,19,15,0,1007
1603,Sevilla FC,LaLiga,Spain,Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,Central Midfield,29,Spain,25,20,0,1077
1604,Sevilla FC,LaLiga,Spain,Joan Jordán,https://www.transfermarkt.com/joan-jordan/profil/spieler/263727,Central Midfield,29,Spain,23,8,0,606
1605,Sevilla FC,LaLiga,Spain,Ivan Rakitic,https://www.transfermarkt.com/ivan-rakitic/profil/spieler/32467,Central Midfield,35,Croatia,25,23,2,1870
1606,Sevilla FC,LaLiga,Spain,Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,Defensive Midfield,36,Brazil,16,13,0,853
1607,Sevilla FC,LaLiga,Spain,Manu Bueno,https://www.transfermarkt.com/manu-bueno/profil/spieler/766723,Central Midfield,19,Spain,13,3,0,118
1608,Sevilla FC,LaLiga,Spain,Xavi Sintes,https://www.transfermarkt.com/xavi-sintes/profil/spieler/569876,Central Midfield,22,Spain,1,0,0,0
1609,Sevilla FC,LaLiga,Spain,Miguel Capitas,https://www.transfermarkt.com/miguel-capitas/profil/spieler/628926,Attacking Midfield,22,Spain,1,0,0,0
1610,Sevilla FC,LaLiga,Spain,Lulo Dasilva,https://www.transfermarkt.com/lulo-dasilva/profil/spieler/718581,Central Midfield,21,Spain,2,0,0,0
1611,Sevilla FC,LaLiga,Spain,Alberto Collado,https://www.transfermarkt.com/alberto-collado/profil/spieler/935342,Defensive Midfield,18,Spain,1,0,0,0
1612,Sevilla FC,LaLiga,Spain,Youssef En-Nesyri,https://www.transfermarkt.com/youssef-en-nesyri/profil/spieler/433049,Centre-Forward,26,Morocco,26,25,9,1859
1613,Sevilla FC,LaLiga,Spain,Dodi Lukébakio,https://www.transfermarkt.com/dodi-lukebakio/profil/spieler/303259,Right Winger,26,Belgium,19,16,2,989
1614,Sevilla FC,LaLiga,Spain,Lucas Ocampos,https://www.transfermarkt.com/lucas-ocampos/profil/spieler/189441,Left Winger,29,Argentina,25,24,3,1835
1615,Sevilla FC,LaLiga,Spain,Jesús Corona,https://www.transfermarkt.com/jesus-corona/profil/spieler/125165,Right Winger,30,Mexico,4,2,0,15
1616,Sevilla FC,LaLiga,Spain,Suso,https://www.transfermarkt.com/suso/profil/spieler/111961,Right Winger,30,Spain,19,17,1,844
1617,Sevilla FC,LaLiga,Spain,Rafa Mir,https://www.transfermarkt.com/rafa-mir/profil/spieler/361254,Centre-Forward,26,Spain,27,17,2,453
1618,Sevilla FC,LaLiga,Spain,Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,Right Winger,31,Argentina,16,12,2,704
1619,Sevilla FC,LaLiga,Spain,Adnan Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,Right Winger,28,Belgium,14,8,0,277
1620,Sevilla FC,LaLiga,Spain,Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,Centre-Forward,30,Dominican Republic,11,7,0,238
1621,Sevilla FC,LaLiga,Spain,Oso,https://www.transfermarkt.com/osotm/profil/spieler/1032280,Left Winger,20,Spain,1,1,0,1
1622,Sevilla FC,LaLiga,Spain,Isra Domínguez,https://www.transfermarkt.com/isra-dominguez/profil/spieler/916014,Left Winger,20,Spain,1,0,0,0
1623,Sevilla FC,LaLiga,Spain,Ibrahima Sow,https://www.transfermarkt.com/ibrahima-sow/profil/spieler/934420,Centre-Forward,16,Senegal,3,0,0,0
1624,Sevilla FC,LaLiga,Spain,Papu Gómez,https://www.transfermarkt.com/papu-gomez/profil/spieler/20005,Left Winger,35,Argentina,4,0,0,0
1625,Getafe CF,LaLiga,Spain,David Soria,https://www.transfermarkt.com/david-soria/profil/spieler/226012,Goalkeeper,30,Spain,20,18,0,1620
1626,Getafe CF,LaLiga,Spain,Daniel Fuzato,https://www.transfermarkt.com/daniel-fuzato/profil/spieler/438682,Goalkeeper,26,Brazil,19,2,0,180
1627,Getafe CF,LaLiga,Spain,Jorge Benito,https://www.transfermarkt.com/jorge-benito/profil/spieler/1135452,Goalkeeper,17,Spain,12,0,0,0
1628,Getafe CF,LaLiga,Spain,Gastón Álvarez,https://www.transfermarkt.com/gaston-alvarez/profil/spieler/577486,Centre-Back,23,Uruguay,18,17,1,1353
1629,Getafe CF,LaLiga,Spain,Djené,https://www.transfermarkt.com/djene/profil/spieler/221150,Centre-Back,31,Togo,17,15,0,1066
1630,Getafe CF,LaLiga,Spain,Diego Rico,https://www.transfermarkt.com/diego-rico/profil/spieler/249513,Left-Back,30,Spain,15,14,0,1189
1631,Getafe CF,LaLiga,Spain,José Ángel Carmona,https://www.transfermarkt.com/jose-angel-carmona/profil/spieler/711625,Right-Back,21,Spain,13,13,1,500
1632,Getafe CF,LaLiga,Spain,Domingos Duarte,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,Centre-Back,28,Portugal,18,13,1,942
1633,Getafe CF,LaLiga,Spain,Omar Alderete,https://www.transfermarkt.com/omar-alderete/profil/spieler/353032,Centre-Back,27,Paraguay,18,14,0,762
1634,Getafe CF,LaLiga,Spain,Juan Iglesias,https://www.transfermarkt.com/juan-iglesias/profil/spieler/390688,Right-Back,25,Spain,20,15,0,869
1635,Getafe CF,LaLiga,Spain,Stefan Mitrovic,https://www.transfermarkt.com/stefan-mitrovic/profil/spieler/143029,Centre-Back,33,Serbia,20,12,1,807
1636,Getafe CF,LaLiga,Spain,Fabrizio Angileri,https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506,Left-Back,29,Argentina,18,6,0,134
1637,Getafe CF,LaLiga,Spain,Damián Suárez,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,Right-Back,35,Uruguay,17,15,0,1235
1638,Getafe CF,LaLiga,Spain,Gorka Rivera,https://www.transfermarkt.com/gorka-rivera/profil/spieler/1000136,Left-Back,19,Spain,4,1,0,2
1639,Getafe CF,LaLiga,Spain,Nabil Aberdin,https://www.transfermarkt.com/nabil-aberdin/profil/spieler/908621,Centre-Back,21,France,2,0,0,0
1640,Getafe CF,LaLiga,Spain,Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,Central Midfield,28,Uruguay,7,7,0,336
1641,Getafe CF,LaLiga,Spain,Nemanja Maksimovic,https://www.transfermarkt.com/nemanja-maksimovic/profil/spieler/273152,Central Midfield,28,Serbia,20,19,1,1624
1642,Getafe CF,LaLiga,Spain,Carles Aleñá,https://www.transfermarkt.com/carles-alena/profil/spieler/284854,Central Midfield,25,Spain,20,16,1,732
1643,Getafe CF,LaLiga,Spain,Luis Milla,https://www.transfermarkt.com/luis-milla/profil/spieler/281989,Central Midfield,29,Spain,9,9,0,651
1644,Getafe CF,LaLiga,Spain,Óscar Rodríguez,https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,Attacking Midfield,25,Spain,16,14,4,470
1645,Getafe CF,LaLiga,Spain,John Joe Patrick Finn,https://www.transfermarkt.com/john-joe-patrick-finn/profil/spieler/841121,Central Midfield,20,Ireland,8,1,1,71
1646,Getafe CF,LaLiga,Spain,Santi García,https://www.transfermarkt.com/santi-garcia/profil/spieler/732096,Attacking Midfield,22,Spain,2,1,0,24
1647,Getafe CF,LaLiga,Spain,Facu Esnáider,https://www.transfermarkt.com/facu-esnaider/profil/spieler/737138,Central Midfield,22,Spain,2,0,0,0
1648,Getafe CF,LaLiga,Spain,Enes Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,Centre-Forward,26,Turkey,1,0,0,0
1649,Getafe CF,LaLiga,Spain,Borja Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,Centre-Forward,26,Spain,20,20,14,1473
1650,Getafe CF,LaLiga,Spain,Mason Greenwood,https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826,Right Winger,22,England,16,15,5,1080
1651,Getafe CF,LaLiga,Spain,Portu,https://www.transfermarkt.com/portu/profil/spieler/99353,Right Winger,31,Spain,3,3,0,94
1652,Getafe CF,LaLiga,Spain,Juanmi Latasa,https://www.transfermarkt.com/juanmi-latasa/profil/spieler/623521,Centre-Forward,22,Spain,20,20,5,1109
1653,Getafe CF,LaLiga,Spain,Choco Lozano,https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,Centre-Forward,30,Honduras,20,7,1,179
1654,Getafe CF,LaLiga,Spain,Jaime Mata,https://www.transfermarkt.com/jaime-mata/profil/spieler/227961,Centre-Forward,35,Spain,19,18,1,850
1655,Getafe CF,LaLiga,Spain,Jordi Martín,https://www.transfermarkt.com/jordi-martin/profil/spieler/537763,Left Winger,22,Spain,10,4,1,254
1656,CA Osasuna,LaLiga,Spain,Sergio Herrera,https://www.transfermarkt.com/sergio-herrera/profil/spieler/248738,Goalkeeper,30,Spain,20,16,0,1430
1657,CA Osasuna,LaLiga,Spain,Aitor Fernández,https://www.transfermarkt.com/aitor-fernandez/profil/spieler/118997,Goalkeeper,32,Spain,20,5,0,370
1658,CA Osasuna,LaLiga,Spain,Pablo Valencia,https://www.transfermarkt.com/pablo-valencia/profil/spieler/634117,Goalkeeper,22,Spain,9,0,0,0
1659,CA Osasuna,LaLiga,Spain,Dimitrios Stamatakis,https://www.transfermarkt.com/dimitrios-stamatakis/profil/spieler/890817,Goalkeeper,20,Greece,2,0,0,0
1660,CA Osasuna,LaLiga,Spain,David García,https://www.transfermarkt.com/david-garcia/profil/spieler/298589,Centre-Back,29,Spain,20,19,0,1710
1661,CA Osasuna,LaLiga,Spain,Alejandro Catena,https://www.transfermarkt.com/alejandro-catena/profil/spieler/449796,Centre-Back,29,Spain,18,16,1,1434
1662,CA Osasuna,LaLiga,Spain,Jesús Areso,https://www.transfermarkt.com/jesus-areso/profil/spieler/488626,Right-Back,24,Spain,20,19,0,1211
1663,CA Osasuna,LaLiga,Spain,Nacho Vidal,https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,Right-Back,28,Spain,20,6,1,81
1664,CA Osasuna,LaLiga,Spain,Juan Cruz,https://www.transfermarkt.com/juan-cruz/profil/spieler/169497,Left-Back,31,Spain,18,13,0,1079
1665,CA Osasuna,LaLiga,Spain,Rubén Peña,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,Right-Back,32,Spain,18,16,0,1239
1666,CA Osasuna,LaLiga,Spain,Johan Mojica,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,Left-Back,31,Colombia,16,13,1,903
1667,CA Osasuna,LaLiga,Spain,Unai García,https://www.transfermarkt.com/unai-garcia/profil/spieler/197122,Centre-Back,31,Spain,14,1,0,90
1668,CA Osasuna,LaLiga,Spain,Jorge Herrando,https://www.transfermarkt.com/jorge-herrando/profil/spieler/555500,Centre-Back,22,Spain,20,3,0,215
1669,CA Osasuna,LaLiga,Spain,Aimar Oroz,https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,Attacking Midfield,22,Spain,20,20,1,1525
1670,CA Osasuna,LaLiga,Spain,Jon Moncayola,https://www.transfermarkt.com/jon-moncayola/profil/spieler/552425,Central Midfield,25,Spain,18,18,0,927
1671,CA Osasuna,LaLiga,Spain,Lucas Torró,https://www.transfermarkt.com/lucas-torro/profil/spieler/213670,Defensive Midfield,29,Spain,20,16,0,1192
1672,CA Osasuna,LaLiga,Spain,Iker Muñoz,https://www.transfermarkt.com/iker-munoz/profil/spieler/710677,Defensive Midfield,21,Spain,20,11,1,616
1673,CA Osasuna,LaLiga,Spain,Pablo Ibáñez,https://www.transfermarkt.com/pablo-ibanez/profil/spieler/785353,Central Midfield,25,Spain,20,15,1,398
1674,CA Osasuna,LaLiga,Spain,Darko Brasanac,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,Central Midfield,31,Serbia,8,0,0,0
1675,CA Osasuna,LaLiga,Spain,Javi Martínez,https://www.transfermarkt.com/javi-martinez/profil/spieler/471474,Attacking Midfield,24,Spain,2,0,0,0
1676,CA Osasuna,LaLiga,Spain,Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,Left Winger,29,Spain,17,15,2,1144
1677,CA Osasuna,LaLiga,Spain,Ante Budimir,https://www.transfermarkt.com/ante-budimir/profil/spieler/46413,Centre-Forward,32,Croatia,20,20,9,1429
1678,CA Osasuna,LaLiga,Spain,Chimy Ávila,https://www.transfermarkt.com/chimy-avila/profil/spieler/167721,Centre-Forward,29,Argentina,18,18,2,1011
